Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.childreport.json	7376	-	0	0	0	0	0	0	10	57	0	0	0	0	0	0	0	0	0	0	0	118	100	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-cs-child-report-documentation.json	2362	4	0	0	2	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	27	110	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-eye-movement-and-position.json	683	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	20	60	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BeChildReportComposition.json	13239	6	0	133	0	0	0	0	1	161	0	0	1	0	0	0	0	2	0	0	0	435	2134	0	0	0	30	0	1
fsh-generated/resources/StructureDefinition-BeModelChildReport.json	27790	9	0	52	0	0	0	0	0	103	0	0	0	0	0	0	0	1	0	0	0	373	728	0	1	0	21	0	1
fsh-generated/resources/StructureDefinition-be-childreport.json	39653	9	0	864	0	0	0	0	1	380	0	0	2	0	0	0	0	18	0	0	0	2089	6740	0	0	0	168	1	8
fsh-generated/resources/ValueSet-vs-eye-movement-and-position.json	1338	1	0	0	0	0	0	0	0	2543	0	0	0	0	0	0	0	0	0	0	0	14	245	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-eye-screening-results.json	1185	1	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	10	209	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-neonatal-hearing-screening-results.json	1247	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	10	63	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-ophthalmologist-treatments.json	1152	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	10	200	0	0	0	1	0	0
/fsh-generated/includes/menu.xml	1206	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	648	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/features.yml	5	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.xml	874	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ChildReport-intro.md	109	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ChildReport-notes.md	55	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	8486	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/background.xml	271	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
/input/pagecontent/CodeSystem-CSChildReportDocumentation-intro.md	101	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-BeChildReportComposition-intro.md	109	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	46	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/childrecordmodel.png	20907	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	8056	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0
